8.60;181.260;13810.20;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст18ХГТ;70мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
4.71;236.605;26050.21;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;80мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;5.99;
13.52;236.760;18038.74;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;80мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
9.48;236.706;22342.70;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;80мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.05;
2.18;135.356;12452.75;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;65мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.2;
3.36;103.660;18897.22;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;65 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;4;
3.30;155.558;14498.01;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;70мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.2;
5.55;170.573;15607.48;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;70мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.65;
3.59;130.150;15253.58;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;65мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5;
4.39;139.260;16014.96;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;65мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.35;
3.65;134.129;12500.80;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;65мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.2;
1.76;59.160;4536.98;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;40мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
5.25;55.272;6113.08;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;40мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;5.6;
3.71;59.554;5651.12;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;40мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.04;
3.58;302.636;23269.71;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;90мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.06;
6.92;65.280;4875.76;72890;72890;72890;ЧЕЛЯБИНСК;Круг ст18ХГТ;42мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
5.89;248.400;95956.92;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;85;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.4;
5.54;51.319;5901.66;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;40мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.2;
4.13;51.760;4824.00;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;40мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.25;
1.63;59.154;5442.17;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;40мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;6;
4.50;56.430;21827.12;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;40;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.7;
3.60;40.237;7383.56;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;40 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;4.1;
4.21;223.597;20459.11;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;90мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.48;
4.25;226.486;21108.46;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;90мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.58;
11.40;48.000;4612.32;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;36мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6;
5.77;46.342;3609.58;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;36мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.8;
2.80;39.151;4377.08;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;36мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.9;
15.49;53.845;5109.35;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;38мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.05;
6.28;59.160;4418.66;72890;72890;72890;ЧЕЛЯБИНСК;Круг ст18ХГТ;40мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
3.83;45.014;4195.35;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;36мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.38;
3.90;45.543;17670.68;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;36;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.7;
3.72;31.001;5688.70;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;36 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.9;
4.07;45.919;5381.77;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;36мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.75;
4.06;45.520;5289.45;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;36мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.7;
3.11;38.333;3572.62;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;36мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.8;
12.15;53.400;4095.25;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;38мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
3.89;76.680;8480.81;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;48мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;5.4;
3.72;62.973;7380.49;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;45мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.05;
7.19;69.333;7973.32;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;45мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.56;
4.25;72.571;6763.60;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;45мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.87;
7.30;68.585;6309.82;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;45мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.5;
2.71;68.750;26592.50;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;45;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.5;
3.62;50.926;9283.83;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;45 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;4.1;
21.43;92.478;6907.18;72890;72890;72890;ЧЕЛЯБИНСК;Круг ст18ХГТ;50мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
0.95;205.160;22588.12;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;85мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.6;
7.45;267.600;25258.76;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;85мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6;
3.02;55.185;10060.23;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;48 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.9;
4.57;88.525;8250.57;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;50мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.8;
8.26;86.240;7934.08;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;50мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.6;
7.52;75.035;5604.35;72890;72890;72890;ЧЕЛЯБИНСК;Круг ст18ХГТ;45мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.01;
4.32;56.337;6602.67;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;42мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.2;
3.61;57.076;5319.46;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;42мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.3;
3.77;62.130;24031.88;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;42;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.7;
4.30;43.336;7952.16;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;42 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;4;
5.69;65.256;5004.48;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;42мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
4.10;253.764;29055.98;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;85мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.7;
4.27;240.408;28175.82;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;85мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;5.4;
0.45;58.024;5505.94;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;42мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;5.05;
10.08;73.008;6927.73;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;45мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;5.85;
1.07;73.008;5598.98;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;45мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;5.85;
9.30;721.344;55103.47;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;150мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.2;
14.47;832.326;62749.06;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;150мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
5.16;414.000;47527.20;113800;113800;113800;ЧЕЛЯБИНСК;Круг Ст30ХМА;150мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;3;
3.62;7.018;688.40;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;14мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;5.8;
4.17;5.130;621.80;121200;120890;120890;НОВОСИБИРСК;Круг Ст9ХС;14мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.24;
2.83;5.142;628.41;117200;116890;116890;ЧЕЛЯБИНСК;Круг Ст9ХС;14мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.25;
4.06;6.276;584.96;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;14мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.2;
4.88;5.190;494.10;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;14мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.3;
2.57;6.300;2520.00;395000;395000;395000;ЧЕЛЯБИНСК;Круг СтХВГ;14;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.5;
3.93;7.092;1445.95;198890;198890;198890;ЧЕЛЯБИНСК;Круг СтШХ15-В;14 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;5.9;
9.11;440.907;56828.50;127890;127890;127890;ЧЕЛЯБИНСК;Круг Ст9ХС;150мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;3.18;
4.44;438.400;42914.98;97890;97890;97890;НОВОСИБИРСК;Круг СтУ8А;150мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;3.2;
2.99;393.766;37758.22;94890;94890;94890;ЧЕЛЯБИНСК;Круг СтУ8А;150мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;2.84;
6.75;675.469;260528.39;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;150;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.87;
3.13;420.930;78503.54;185500;184890;184890;ЧЕЛЯБИНСК;Круг СтШХ15-В;150 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.05;
4.00;409.017;53945.32;131890;131890;131890;НОВОСИБИРСК;Круг Ст9ХС;150мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;2.95;
10.97;946.980;72339.80;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;160мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
10.47;839.256;78545.97;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;150мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.05;
12.16;725.046;54661.22;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;140мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
6.15;381.728;43822.37;113800;113800;113800;ЧЕЛЯБИНСК;Круг Ст30ХМА;140мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;3.16;
9.37;729.874;68308.87;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;140мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.04;
11.23;2863.412;440965.43;154000;154000;154000;ЧЕЛЯБИНСК;Круг ст18ХГТ;330мм;;ТУ14-1-2118-98 4543-2016 3ГП;Круг;4.24;
1.47;536.630;206978.19;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;130;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.15;
9.88;725.040;55385.81;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;140мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
5.78;7.320;584.83;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;14мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.05;
4.55;5.445;619.64;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;14мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.5;
10.32;2729.303;420312.65;154000;154000;154000;ЧЕЛЯБИНСК;Круг ст18ХГТ;320мм;;ТУ14-1-2118-98 4543-2016 3ГП;Круг;4.33;
4.40;370.284;69057.93;185500;184890;184890;ЧЕЛЯБИНСК;Круг СтШХ15-В;140 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.08;
6.53;2654.421;408780.77;154000;154000;154000;ЧЕЛЯБИНСК;Круг ст18ХГТ;310мм;;ТУ14-1-2118-98 4543-2016 3ГП;Круг;4.43;
4.97;374.418;45637.81;121890;121890;121890;НОВОСИБИРСК;Круг Ст9ХС;140мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;3.1;
2.98;404.613;48104.44;117890;117890;117890;ЧЕЛЯБИНСК;Круг Ст9ХС;140мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;3.35;
0.82;340.800;33360.91;97890;97890;97890;НОВОСИБИРСК;Круг СтУ8А;140мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;2.84;
2.18;658.001;253790.91;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;140;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.4;
7.19;1047.816;88949.10;84890;84890;84890;ЧЕЛЯБИНСК;Круг ст30ХГСА;170мм;;ГОСТ 34636-2020, 4543-2016 2ГП;Круг;5.88;
6.81;553.580;63384.91;113800;113800;113800;ЧЕЛЯБИНСК;Круг Ст30ХМА;170мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;3.11;
12.62;1057.272;98421.45;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;170мм;;ГОСТ 2590-2006, 4543-2016, 3ГП;Круг;6;
14.30;1086.898;92266.77;84890;84890;84890;ЧЕЛЯБИНСК;Круг ст30ХГСА;170мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.1;
18.60;1028.099;88303.39;85890;85890;85890;ЧЕЛЯБИНСК;Круг ст18ХГТ;170мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;5.77;
3.19;6.557;794.71;121200;120890;120890;НОВОСИБИРСК;Круг Ст9ХС;16мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.15;
3.17;6.636;810.92;117200;116890;116890;ЧЕЛЯБИНСК;Круг Ст9ХС;16мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.2;
2.31;7.123;2849.20;395000;395000;395000;ЧЕЛЯБИНСК;Круг СтХВГ;16;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.19;
3.41;6.280;1164.94;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;16 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;4;
2.60;1218.536;104660.06;85890;85890;85890;ЧЕЛЯБИНСК;Круг ст18ХГТ;180мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.1;
7.59;1172.000;100663.08;85890;85890;85890;ЧЕЛЯБИНСК;Круг ст18ХГТ;180мм;;ГОСТ 34636-2020,4543-2016 2ГП;Круг;5.86;
3.19;462.085;60944.39;131890;131890;131890;НОВОСИБИРСК;Круг Ст9ХС;170мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;2.6;
4.79;498.400;64238.78;127890;127890;127890;ЧЕЛЯБИНСК;Круг Ст9ХС;170мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;2.8;
3.40;466.400;45655.90;97890;97890;97890;НОВОСИБИРСК;Круг СтУ8А;170мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;2.65;
2.40;569.600;54448.06;94890;94890;94890;ЧЕЛЯБИНСК;Круг СтУ8А;170мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;3.2;
4.69;820.580;316333.59;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;170;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.61;
3.72;6.623;617.30;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;16мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.2;
6.26;7.096;675.59;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;16мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.5;
3.08;440.807;58138.01;131890;131890;131890;НОВОСИБИРСК;Круг Ст9ХС;160мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;2.8;
6.29;741.425;95191.56;127890;127890;127890;ЧЕЛЯБИНСК;Круг Ст9ХС;160мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.7;
3.76;499.200;48866.69;97890;97890;97890;НОВОСИБИРСК;Круг СтУ8А;160мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;3.2;
6.27;482.715;46287.54;94890;94890;94890;ЧЕЛЯБИНСК;Круг СтУ8А;160мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;3.06;
4.17;869.000;334999.50;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;160;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;5.5;
4.30;510.331;95023.67;185500;184890;184890;ЧЕЛЯБИНСК;Круг СтШХ15-В;160 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.25;
8.56;955.001;71997.51;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;160мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.02;
9.30;707.392;80854.91;113800;113800;113800;ЧЕЛЯБИНСК;Круг Ст30ХМА;160мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.48;
7.55;948.000;88723.32;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;160мм;;ГОСТ 2590-2006, 4543-2016, 3ГП;Круг;6;
9.01;9.512;759.88;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;16мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.02;
1.92;7.268;827.10;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;16мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.6;
3.39;9.577;939.42;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;16мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.05;
4.21;3.065;683.49;218000;216890;216890;ЧЕЛЯБИНСК;Круг СтШХ15-В;10 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;5;
3.77;2.337;297.27;127200;126890;126890;НОВОСИБИРСК;Круг Ст9ХС;10мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;3.8;
4.45;2.635;337.81;123200;122890;122890;ЧЕЛЯБИНСК;Круг Ст9ХС;10мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.25;
7.46;440.140;41412.77;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;110мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;5.9;
12.12;448.800;34059.43;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст18ХГТ;110мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6;
16.35;450.000;34150.50;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;110мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
4.36;364.048;39972.47;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;110мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.88;
4.88;449.092;34081.59;74890;74890;74890;ЕКАТЕРИНБУРГ;Круг ст30ХГСА;110мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.02;
11.63;372.366;28258.86;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;100мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.04;
9.89;322.400;35399.52;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;100мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;5.2;
4.75;371.133;28165.28;74890;74890;74890;ЕКАТЕРИНБУРГ;Круг ст30ХГСА;100мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.02;
6.90;372.982;28678.62;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;100мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.05;
8.44;407.838;31358.66;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;105мм;;ГОСТ 2590-2006 4543-2016 3ГП;Круг;6;
3.01;347.700;32405.64;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;100мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.7;
5.68;354.315;32313.53;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;100мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.75;
1.90;283.820;109639.67;385000;385000;385000;ЧЕЛЯБИНСК;Круг СтХВГ;100;обточка;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.6;
3.85;207.322;37691.21;180500;179890;179890;ЧЕЛЯБИНСК;Круг СтШХ15-В;100 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;3.38;
7.18;411.237;31208.75;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;105мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.05;
11.26;372.982;35093.92;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;100мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.05;
2.81;3.778;370.60;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;12мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;4.25;
3.25;3.738;453.05;121200;120890;120890;НОВОСИБИРСК;Круг Ст9ХС;12мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.2;
3.61;3.738;456.78;117200;116890;116890;ЧЕЛЯБИНСК;Круг Ст9ХС;12мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.2;
4.22;4.258;426.19;95100;94990;94990;ЧЕЛЯБИНСК;Круг СтУ8А;12мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.8;
1.88;3.825;1530.00;395000;395000;395000;ЧЕЛЯБИНСК;Круг СтХВГ;12;;ГОСТ 2590-06,5950-2000,2ГП,Т/О;Круг;4.25;
2.90;4.592;1023.93;218000;216890;216890;ЧЕЛЯБИНСК;Круг СтШХ15-В;12 мм;;ГОСТ 2590-2006 801-2022, ОГ,В1;Круг;5.2;
12.92;2777.944;427803.33;154000;154000;154000;ЧЕЛЯБИНСК;Круг ст18ХГТ;350мм;;ТУ14-1-2118-98 4543-2016 3ГП;Круг;3.68;
2.48;3.649;415.26;108800;108800;108800;ЧЕЛЯБИНСК;Круг Ст30ХМА;12мм;;ГОСТ 2590-2006,4543-2016, 2ГП;Круг;4.1;
9.91;630.410;59126.15;93090;92990;92890;ЧЕЛЯБИНСК;Круг Ст38хс;130мм;;ГОСТ 2590-2006, 4543-2016, 2ГП;Круг;6.05;
10.50;2706.968;416873.07;154000;154000;154000;ЧЕЛЯБИНСК;Круг ст18ХГТ;340мм;;ТУ14-1-2118-98 4543-2016 3ГП;Круг;3.8;
9.02;630.410;48283.10;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;130мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.05;
9.24;625.200;47258.87;74890;74890;74890;ЕКАТЕРИНБУРГ;Круг ст30ХГСА;130мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
23.36;625.200;47258.87;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;130мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6;
11.90;537.119;41137.94;75890;75890;75890;ЧЕЛЯБИНСК;Круг ст18ХГТ;120мм;;ГОСТ 2590-2006 4543-2016 2ГП;Круг;6.05;
25.16;536.231;40533.72;74890;74890;74890;ЕКАТЕРИНБУРГ;Круг ст30ХГСА;120мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.04;
8.24;490.853;37250.81;74890;74890;74890;ЧЕЛЯБИНСК;Круг ст30ХГСА;115мм;;ГОСТ 2590-2006,4543-2016 2ГП;Круг;6.02;
2.96;339.314;39767.62;117200;116890;116890;НОВОСИБИРСК;Круг Ст9ХС;110мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.56;
6.36;328.064;37464.91;113200;112890;112890;ЧЕЛЯБИНСК;Круг Ст9ХС;110мм;;ГОСТ 2590-2006, 5950-2000 2ГП;Круг;4.4;
3.68;325.600;30345.92;93200;92890;92890;НОВОСИБИРСК;Круг СтУ8А;110мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;4.4;
3.84;395.168;36039.32;90200;89890;89890;ЧЕЛЯБИНСК;Круг СтУ8А;110мм;;ГОСТ 2590-2006, 1435-99 2ГП;Круг;5.3;
